ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
hawr1243a-textE-42,nizîkû aweyanîyê nimaza ginmê.,nizîk-û	aweyanî-ê	nim(e)-az-a	gín-mê	,close-EZ.GEN	habitat{.M-indf}	NEG.IND-let.PRS-3PL:A	fall.PRS.SBJV-1PL:S	,They don't let us anywhere near a village.,textE,42,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""NEG"": ""negative"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""SBJV"": ""subjunctive""}"
hawr1243a-textE-43,"î birame derdeş, derdêş îna po derdû gulîş maça dađê!",î	bira=m=e	derde=ş	derd(e)-ê=ş	îna-∅	p=o	derd(e)-û	gulî=ş	m-aç-a	dađ-ê	,DEM.PROX	brother.M=1SG:PSR=DEM	illness.F=3SG:R	illness.F-INDF=3SG:R	DEIC-3SG.M:S	at=POST	illness.F-EZ.GEN	leprosy=3SG:R	IND-say.PRS-3PL:A	succour.M-PL.DIR	,This brother of mine is ill; it is called leprosy; Please help!,textE,43,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""INDF"": ""indefinite"", ""DEIC"": ""deictic"", ""POST"": ""postposition"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""DIR"": ""direct""}"
hawr1243a-textE-44,"îđîç fermawo, luwe ça nîşere.",îđ=îç	fermaw-o	lú-e	ça	nî́ş-e=re	,3SG.PROX.DIR.M=ADD	say.PRS.IND-3SG:A	go.PRS.IMP-2SG:S	there	sit.PRS.IMP-2SG:S=POVB	,"He (Sheikh Aladin) said, ``Go [and] sit there.",textE,44,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PROX"": ""proximate"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""PRS"": ""present"", ""IND"": ""indicative"", ""IMP"": ""imperative"", ""POVB"": ""post-verb""}"
hawr1243a-textE-45,luwe xaneqa ta xeberit dewwe pene.'',lú-e	xaneqa	ta	xeber=it	dé-û=we	pene	,go.PRS.IMP-2SG:S	monastery.M	until	news.M=2SG:R	give.PRS.SBJV-1SG:A=COMPL	to	,Go to the monastery until I let you know.,textE,45,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IMP"": ""imperative"", ""SG"": ""singular"", ""SBJV"": ""subjunctive"", ""COMPL"": ""completive""}"
hawr1243a-textE-46,"şêx mutewec bo, wextê miđyo derdû î pîyay la xwayû xwawinû ʕaɫemîyanî mutewec bo, řanimonîş kero.",şêx	mutewec	b-o	wext-ê	mi-đy(e)-o	derd(e)-û	î	pîya-î	la	xwa-î=û	xwawin-û	ʕaɫemîyan-î	mutewec	b-o	řanimonî=ş	ker-o	,sheikh.M	aware	be.PRS.IND-3SG:S	time.M-INDF	IND-look.PRS-3SG:S	illness.F-EZ.GEN	DEM.PROX	man.M-SG.OBL	at_the_place_of	God.M-SG.OBL=and	owner-EZ.GEN	worlds.M-SG.OBL	aware	be.PRS.IND-3SG:S	guidance.M=3SG:O	do.PRS.IND-3SG:A	,"The Sheikh understood. When he looked at the man's illness, the lord of all universes realised [what] his illness [was and] guided him (i.e. the Sheikh).",textE,46,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""OBL"": ""oblique""}"
hawr1243a-textE-47,winû kîseɫê sawî be...,win(î)-û	kîseɫ(î)-ê	sáw-î	be	,blood.F-EZ.GEN	tortoise-F.SG.OBL	rub.PRS.SBJV-2SG:A	to	,"[The Sheikh said to the man], ``You may rub tortoise's blood on...",textE,47,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""SBJV"": ""subjunctive""}"
hawr1243a-textE-48,şime be kîseɫê çêş maçdê?,şime	be	kîseɫ(î)-ê	çêş	m-aç-dê	,2PL	by	tortoise-F.SG.OBL	what	IND-say.PRS-2PL:A	,What do you say for \textit{kîseɫ} `tortoise'''?,textE,48,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textE-49,winû kîseɫê zamdare kere.,win(î)-û	kîseɫ(î)-ê	zamdar-e	kér-e	,blood.F-EZ.GEN	tortoise-F.SG.OBL	wounded-F	do.PRS.IMP-2SG:A	,"Wound a tortoise,",textE,49,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""IMP"": ""imperative""}"
hawr1243a-textE-50,winekêş sawe pa qelbû pîyayre.,win(î)-ekê=ş	sáw-e	p=a	qelb-û	pîya-î=re	,blood.F-DEF.F.SG=3SG:PSR	rub.PRS.IMP-2SG:A	by=DEM.DIST	heart.M-EZ.GEN	man.M-SG.OBL=POST	,[then] rub its blood on the heart of the [sick] man,textE,50,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""PRS"": ""present"", ""IMP"": ""imperative"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique"", ""POST"": ""postposition""}"
hawr1243a-textE-51,"î pose ane gino, pos maro nawe.",î	pos=e	ane	gin-o	pos	m-ar-o	nawe	,DEM.PROX	skin.M=DEM	DEM.DIST.M.3SG.DIR	fall.PRS.IND-3SG:S	skin.M	IND-bring.PRS-3SG:A	inside	,"his skin will fall off, and [a new] skin will replace it.",textE,51,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""DIST"": ""distal"", ""SG"": ""singular"", ""DIR"": ""direct"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textE-52,bowe pise wêş.,b-o=we	pise	wê=ş	,become.PRS.IND-3SG:S=COMPL	like	REFLX=3SG:PSR	,He will become like he was.'\footnote{Lit. He will become himself.,textE,52,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""REFLX"": ""reflexive"", ""PSR"": ""possessor""}"
hawr1243a-textE-53,"şa ʕeladîn îney îney maço be ... fermawo be pîya, hînî, biraw pîyakey.",şa	ʕeladîn	îney	îney	m-aç-o	be	fermaw-o	be	pîya	hîn-î	bira-û	pîya-(e)key	,king.M	PN	{DEM.PROX.obl.m.3sg}	{DEM.PROX.obl.m.3sg}	IND-say.PRS-3SG:A	to	say.PRS.IND-3SG:A	to	man.M	FILL-OBL.M	brother.M-EZ.GEN	man.M-DEF.M.SG.OBL	,"Sheikh Aladin said this to the man, to the brother of the [sick] man.",textE,53,hawr1243,hawr1243a,WORD_ALIGNED,"{""PN"": ""proper noun"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""FILL"": ""filler"", ""OBL"": ""oblique"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEF"": ""definite""}"
hawr1243a-textE-54,"biraş înarê degaw çinarî, metawo bilo aweyanî.",bira=ş	îna-∅=rê	dega-û	çinar-î	me-taw-o	bi-l-o	aweyanî	,brother.M=3SG:PSR	DEIC-3SG.M:S=POVB	village.F-EZ.GEN	PN-M.SG.OBL	NEG.IND-can.PRS-3SG:A	SBJV-go.PRS-3SG:S	habitat{.M}	,His brother was in Chinar village. He wasn't allowed to go to the village.,textE,54,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PSR"": ""possessor"", ""DEIC"": ""deictic"", ""POVB"": ""post-verb"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PN"": ""proper noun"", ""OBL"": ""oblique"", ""NEG"": ""negative"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SBJV"": ""subjunctive""}"
hawr1243a-textE-55,a wextîyekey îne wîyero. qerar bo,a	wext-î-ekey	îne	wîyer-o	qerar	b-o	,DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	DEM.PROX.M.3SG.DIR	pass.PRS-3SG:S	arrangement	be.PRS.IND-3SG:S	,"Then, this was settled. The deal was ...",textE,55,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""PROX"": ""proximate"", ""DIR"": ""direct"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textE-56,"fermawo, ``hoşit neşowe bilewe îne derdû î biraw tone.",fermaw-o	hoş=it	ne-ş-o=we	bi-l-e=we	îne	derd(e)-û	î	bira-û	to=ne	,say.PRS.IND-3SG:A	memory.M=2SG:PSR	NEG.SBJV-go.PRS-3SG:S=COMPL	IMP-go.PRS-2SG:S=COMPL	DEM.PROX.M.3SG.DIR	illness.F-EZ.GEN	DEM.PROX	brother.M-EZ.GEN	2SG=COP.3SG.F:S	,"He (Sheikh Aladin) said, ``Don't forget! Go back [to your brother]. This is the medicine for your brother.''",textE,56,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""NEG"": ""negative"", ""SBJV"": ""subjunctive"", ""COMPL"": ""completive"", ""IMP"": ""imperative"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""DIR"": ""direct"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""COP"": ""copula""}"
hawr1243a-textE-57,"luwe xaneqa. nan bere, bideş penew.",lú-e	xaneqa	nan	bér-e	bi-d(e)-e=ş	pene=û	,go.PRS.IMP-2SG:S	monastery.M	bread.M	take.PRS.IMP-2SG:A	IMP-give.PRS-2SG:A=3SG:R	to=and	,Go to the monastery. Take food [and] give it to him.,textE,57,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IMP"": ""imperative"", ""SG"": ""singular""}"
hawr1243a-textE-58,"a wextîyekey, gêɫdê lodê. pena bere be xway.",a	wext-î-ekey	gêɫ-dê	ló-dê	pena	bér-e	be	xwa-î	,DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	wander.PRS.IMP-2PL:S	go.PRS.IMP-2PL:S	refuge	take.PRS.IMP-2SG:A	with	God.M-SG.OBL	,"Then, go back [to your place]. Take refuge with God.",textE,58,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""PRS"": ""present"", ""IMP"": ""imperative"", ""PL"": ""plural""}"
hawr1243a-textE-59,"gahes pî qisê mine xwa řehm kero, weş bo.''",gahes	p=î	qisê	min=e	xwa	řehm	ker-o	weş	b-o	,maybe	by=DEM.prox	talk.F.SG	1SG=DEM	God.M	mercy.M	do.PRS.IND-3SG:A	well	be.PRS.IND-3SG:S	,Through my intervention may God have mercy on him so that he gets well.'',textE,59,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""SG"": ""singular"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textE-60,şûnû îneyre aha la xwawe inne duʕaş meqboɫe bo.,şûn-û	îney=re	aha	la	xwa=we	inne	duʕa=ş	meqboɫ-e	b-o	,after-EZ.GEN	{DEM.PROX.obl.m.3sg=post}	INTJ	at_the_place_of	God.M=POST	so_much	prayer.F=3SG:PSR	acceptable-F	be.PRS.IND-3SG:S	,"Well then, his prayers were accepted by God.",textE,60,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""INTJ"": ""Interjection"", ""POST"": ""postposition"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textE-61,kîseɫêwe ça kîseɫa milo xizmetû şê ʕeladînî.,kîseɫ(î)-êwe	ç=a	kîseɫ(î)-a	mi-l-o	xizmet-û	şê	ʕeladîn-î	,tortoise.F-INDF	from=DEM.DIST	tortoise.F-PL.OBL	IND-go.PRS-3SG:S	service.M-EZ.GEN	sheikh.M	PN-M.SG.OBL	,A tortoise\footnote{Lit. A tortoise of those tortoises.} came into the presence of Sheikh Aladin.,textE,61,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""PL"": ""plural"", ""OBL"": ""oblique"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PN"": ""proper noun""}"
hawr1243a-textE-62,"teqe teq pilekanî ba xaneqa hurwezo, duwê pilekanî hurwezo, temenεwe gêro pey şexî.",teqeteq	pilekanî	b-a	xaneqa	hur-wez-o	duwê	pilekanî	hur-wez-o	temenεwe	gêr-o	pey	şex-î	,rattling	stair.F	be.PRS.IND-3PL:S	monastery.M	PVB-climb.PRS.IND-3SG:S	two	stair.PL.DIR	PVB-climb.PRS.IND-3SG:S	supplication.M.INDF	take.PRS.IND-3SG:A	to	sheikh-M.SG.OBL	,"He went up the stairs at the monastery, making a noise [as he went]. He went up two stairs. He pleaded with the Sheikh.",textE,62,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural"", ""PVB"": ""preverb"", ""SG"": ""singular"", ""DIR"": ""direct"", ""INDF"": ""indefinite"", ""OBL"": ""oblique""}"
hawr1243a-textE-63,bîyenû meʕlûma.,bîye=n=û	meʕlûm=a	,be.PST.PTCP.M=COP.3SG.M:S=and	obvious=COP.3SG.M:S	,"This [event] has occurred, and it is obvious.",textE,63,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""SG"": ""singular""}"
hawr1243a-textE-64,"a wextîyekey `beɫê,' `min ... bilo a memleketû wêşa, kiseɫîş çenê. ême zamdarê nekero. ême keçê nekero.",a	wext-î-ekey	beɫê	min	bi-l-o	a	memleket-û	wê=şa	kiseɫî=ş	çenê	ême	zamdar-ê	ne-ker-o	ême	keç-ê	ne-ker-o	,DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	yes	1SG	SBJV-go.PRS-3SG:S	DEM.DIST	country.M-EZ.GEN	REFLX=3PL:PSR	tortoise.F=3SG:R	in	1PL	wounded-PL	NEG.SBJV-do.PRS-3SG:A	1PL	crippled-PL	NEG.SBJV-do.PRS-3SG:A	,"[The Sheikh said], ``Yes!''[The tortoise said] I [say] he [should] go to his region; [there are] tortoises there. He should not injure us. He should not make us crippled.",textE,64,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""SBJV"": ""subjunctive"", ""PRS"": ""present"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""REFLX"": ""reflexive"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""NEG"": ""negative""}"
hawr1243a-textE-65,"beroşo memliketû wêşa, kîseɫê zamdar kero.",bér-o=ş=o	memliket-û	wê=şa	kîseɫ(î)-ê	zamdar	kér-o	,take.PRS.SBJV-3SG:A=3SG:O=COMPL	country.M-EZ.GEN	REFLX=3PL:PSR	tortoise.F-INDF	wounded.M	do.PRS.SBJV-3SG:A	,He should take him to his own region [and] injure a tortoise from there.,textE,65,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""SBJV"": ""subjunctive"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""REFLX"": ""reflexive"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""INDF"": ""indefinite""}"
hawr1243a-textE-66,ê.. dewayekeş sawe pore da ême keçê nebîmê.',ê..	dewayî-eke=ş	sáw-e	pore	da	ême	keç-ê	ne-b-îmê	,eh	medication-DEF.M.SG.DIR=3SG:PSR	rub.PRS.IMP-2SG:A	at	HORT	1PL	crrippled-PL	NEG.SBJV-be.PRS-1PL:S	,"He should rub the medicine on him; accordingly, may we not be crippled.",textE,66,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""DIR"": ""direct"", ""PSR"": ""possessor"", ""PRS"": ""present"", ""IMP"": ""imperative"", ""HORT"": ""hortative"", ""PL"": ""plural"", ""NEG"": ""negative"", ""SBJV"": ""subjunctive""}"
hawr1243a-textE-67,"şê ʕeladînîç fermawo, ``birakem wextê înê zana min gunakê may mê milimre.",şê	ʕeladîn-î=ç	fermaw-o	bira-(e)ke=m	wext-ê	înê	zan-a	min	guna-(e)kê	m-ay	m-ê	mil=im=re	,sheikh.M	PN-M.SG.OBL=ADD	say.PRS.IND-3SG:A	brother.M-DEF.M.SG.DIR=1SG:PSR	time.M-INDF	DEM.PROX.3PL	know.PRS.IND-3PL:A	1SG	sin.F-DEF.F.SG	IND-come.PRS.NMLZ	IND-come.PRS.3SG:S	shoulder.M=1SG:PSR=POST	,"Sheikh Aladin said, ``Brother! as they (i.e. the tortoises) know [about the medicine], I won't shoulder the burden of injuring them.\footnote{Lit. The sin will come to me.}",textE,67,hawr1243,hawr1243a,WORD_ALIGNED,"{""PN"": ""proper noun"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""ADD"": ""additive"", ""PRS"": ""present"", ""IND"": ""indicative"", ""DEF"": ""definite"", ""DIR"": ""direct"", ""PSR"": ""possessor"", ""INDF"": ""indefinite"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""PL"": ""plural"", ""NMLZ"": ""nominalizer"", ""POST"": ""postposition""}"
hawr1243a-textE-68,"bereşo memliketû wêta, welê serma deydê.''",bér-e=ş=o	memliket-û	wê=ta	welê	ser=ma	dé-ydê	,take.PRS.IMP-2SG:A=3SG:O=COMPL	country.M-EZ.GEN	REFLX=2PL:PSR	but	head.M=1PL:R	give.PRS.IMP-2PL:A	,"Take him to your region, but pay us a visit.''",textE,68,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IMP"": ""imperative"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""REFLX"": ""reflexive"", ""PL"": ""plural"", ""PSR"": ""possessor""}"
hawr1243a-textE-69,milowe. mangêş pene meşo mêwe.,mi-l-o=we	mang(e)-ê=ş	pene	me-ş-o	m-ê=we	,IND-go.PRS-3SG:S=COMPL	month.F-INDF=3SG:R	to	NEG.IND-go.PRS-3SG:S	IND-come.PRS.3SG:S=COMPL	,He went back. A month had barely passed [and] he came back.,textE,69,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""INDF"": ""indefinite"", ""NEG"": ""negative""}"
hawr1243a-textE-70,kuře wextê miđyo ana ça şazayêwe.,kuř-e	wext-ê	mi-đy(e)-o	an(e)=a	ça	şazay(e)-êwe	,boy.M-DEF.DIR	time.M-INDF	IND-look.PRS-3SG:S	DEM.DIST.M.3SG.DIR=DEIC	there	prince.M-INDF	,The [sick] boy has become like a prince.,textE,70,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""DIR"": ""direct"", ""INDF"": ""indefinite"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""DEIC"": ""deictic""}"
hawr1243a-textE-71,weş bîyeno.,weş	bîye=n=o	,well	be.PST.PTCP.M=COP.3SG.M:S=COMPL	,He had been healed.,textE,71,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""SG"": ""singular"", ""COMPL"": ""completive""}"
hawr1243a-textE-72,haɫîta?,haɫî=t=a	,understood=2SG:NC=COP.3SG.M:S	,You see?,textE,72,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""NC"": ""non-canonical subject"", ""COP"": ""copula""}"
hawr1243a-textE-73,înê dastanû î şêxaw ême bîyen gewregerîşa.,înê	dastan(e)-û	î	şêx-a-û	ême	bîye=n	gewregerî=şa	,DEM.PROX.F.3SG.DIR	story.F-EZ.GEN	DEM.PROX	sheikh.M-PL.OBL-EZ.GEN	1PL	be.PST.PTCP.M=COP.3SG.M:S	greatness=3PL:PSR	,This is the story of our Sheikhs and their greatness.,textE,73,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""DIR"": ""direct"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PL"": ""plural"", ""OBL"": ""oblique"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""PSR"": ""possessor""}"
hawr1243a-textF-1,zemanew cafir sanû luhonî bo.,zemane-û	cafir	san-û	luhon-î	b-o	,period.M-EZ.GEN	PN	PN-EZ.GEN	PN-M.SG.OBL	be.PRS.IND-3SG:S	,It was during the rule of Jafer San in Luhon.,textF,1,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PN"": ""proper noun"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textF-2,şê ʕumerû bîyarê taze amabo bîyarê.,şê	ʕumer-û	bîyarê	taze	ama=b-o	bîyarê	,sheikh.M	PN-EZ.GEN	PN	anyway	come.PST.PTCP.M=be.PRS-3SG:S	PN	,Sheikh Umer from Biyare might have just arrived at Biyare.,textF,2,hawr1243,hawr1243a,WORD_ALIGNED,"{""PN"": ""proper noun"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PST"": ""past"", ""PTCP"": ""participle"", ""PRS"": ""present"", ""SG"": ""singular""}"
hawr1243a-textF-3,taze amabo bîyarê.,taze	ama=b-o	bîyarê	,anyway	come.PST.PTCP.M=be.PRS-3SG:S	PN	,He might have just come to Biyare.,textF,3,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""PTCP"": ""participle"", ""PRS"": ""present"", ""SG"": ""singular"", ""PN"": ""proper noun""}"
hawr1243a-textF-4,ʕađetiş pase bo ...,ʕađet=iş	pase	b-o	,habit.M=3SG:PSR	like	be.PRS.IND-3SG:S	,His habit was such that ...,textF,4,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PSR"": ""possessor"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textF-5,her ça bîyen welê êtir taze peyđa bîyenû bîyen pîyaw bîyen şêxû mêşhûr bîyen.,her	ça	bîye=n	welê	êtir	taze	peyđa	bîye=n=û	bîye=n	pîya=û	bîye=n	şêx=û	mêşhûr	bîye=n	,EMPH	there	be.PST.PTCP.M=COP.3SG.M:S	but	DISC.PTCL	newly	visible	become.PST.PTCP.M=COP.3SG.M:S=and	become.PST.PTCP.M=COP.3SG.M:S	man.M=and	become.PST.PTCP.M=COP.3SG.M:S	sheikh.M=and	famous	become.PST.PTCP.M=COP.3SG.M:S	,"Well, he was already there [in Biyare], but he had just come out as a gentleman, as a sheikh, he had just become famous.",textF,5,hawr1243,hawr1243a,WORD_ALIGNED,"{""EMPH"": ""emphatic"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""SG"": ""singular"", ""DISC"": ""discourse particle"", ""PTCL"": ""particle""}"
hawr1243a-textF-6,"seʕbê ta wêrega pase desiş pey, des luwabîyen neman.",seʕb(e)-ê	ta	wêrega	pase	des=iş	pey	des	luwa=bîye=n	ne-man-∅	,morning-F.SG.OBL	until	evening	like	hand.M=3SG:PSR	to	hand.M	go.PST.PTCP.M=be.PST.PTCP.M=COP.3SG.M:S	NEG-remain.PST-3SG.M:S	,He would disappear from early in the morning until evening.,textF,6,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""OBL"": ""oblique"", ""PSR"": ""possessor"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""NEG"": ""negative""}"
hawr1243a-textF-7,be beqêwew tifengê hînê tifengû a wextî herçê bîyen pa keşane gêɫan.,be	beq-êwe=û	tifeng-ê	hîn-ê	tifeng-û	a	wext-î	herçê	bîye=n	p=a	keş-a=ne	gêɫa=n	,with	male_partridge.M-INDF=and	gun-INDF	FILL-INDF	gun-EZ.GEN	DEM.DIST	time.M-SG.OBL	whatever	be.PST.PTCP.M=COP.3SG.M:S	at=DEM.DIST	mountain.M-PL.OBL=POST	wander.PST.PTCP.M=COP.3SG.M:S	,[He had] a partridge and a gun -- of whatever type it was back then -- [and] would wander in those mountains.,textF,7,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""FILL"": ""filler"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""PL"": ""plural"", ""POST"": ""postposition""}"
hawr1243a-textF-8,pa keşane gêɫanû wêrega luwano.,p=a	keş-a=ne	gêɫa=n=û	wêrega	luwa=n=o	,at=DEM.DIST	mountain.M-PL.OBL=POST	wander.PST.PTCP.M=COP.3SG.M:S=and	evening	go.PST.PTCP.M=COP.3SG.M:S=COMPL	,He would wander in those mountains and would come back in the evening.,textF,8,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""PL"": ""plural"", ""OBL"": ""oblique"", ""POST"": ""postposition"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""SG"": ""singular"", ""COMPL"": ""completive""}"
hawr1243a-textF-9,duwê yerê mênê pane xeɫkû mentîqew hînî cafir sanû luhonî.,duwê	yerê	m-ê-nê	p=a=ne	xeɫk-û	mentîqe-û	hîn-î	cafir	san-û	luhon-î	,two	three	IND-come.PRS-3PL:S	at=DEM.DIST=POST	people.M-EZ.GEN	region.M-EZ.GEN	FILL-OBL.M	PN	PN-EZ.GEN	PN-M.SG.OBL	,"Two or three [men] went\footnote{Lit. came} there [to Biyare]; they were from Jafer San's region, from Luhon.",textF,9,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""POST"": ""postposition"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""FILL"": ""filler"", ""OBL"": ""oblique"", ""PN"": ""proper noun"", ""SG"": ""singular""}"
